index,Sku,Catalog,Category,Weight,TP,MRP Old,Final MRP Old,Ajio MRP,Amazon MRP,Amazon FBA MRP,Flipkart MRP,Limeroad MRP,Myntra MRP,Paytm MRP,Snapdeal MRP
480,OS103_4171_3XL,Mix,Kurta,0.3,500,1995,1995,1995,1995,1995,1995,2095,1995,1995,2095
481,OS216_3095_M,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
482,OS216_3095_S,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
483,OS216_3095_L,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
484,OS216_3095_XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
485,OS216_3095_2XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
486,OS216_3095_3XL,Mix,Kurta,0.3,457,1895,1895,1895,1895,1895,1895,1995,1895,1895,1995
487,OS217_5071_S,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
488,OS217_5071_M,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
489,OS217_5071_L,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
490,OS217_5071_XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
491,OS217_5071_2XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
492,OS217_5071_3XL,Mix,Kurta,0.3,424,1695,1695,1695,1695,1695,1695,1795,1695,1695,1695
493,OS152_S,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
494,OS152_M,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
495,OS152_L,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
496,OS152_XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
497,OS152_2XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
498,OS152_3XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
499,OS149_S,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
500,OS149_M,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
501,OS149_L,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
502,OS149_XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
503,OS149_2XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
504,OS149_3XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
505,OS221_S,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
506,OS221_M,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
507,OS221_L,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
508,OS221_XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
509,OS221_2XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
510,OS221_3XL,Mix,Kurta,0.3,425,1795,1795,1795,1695,1695,1795,1795,1795,1795,1795
511,OS153_S,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
512,OS153_M,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
513,OS153_L,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
514,OS153_XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
515,OS153_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
516,OS153_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
517,OS158_S,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
518,OS158_M,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
519,OS158_L,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
520,OS158_XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
521,OS158_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
522,OS158_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
523,OS150_S,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
524,OS150_M,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
525,OS150_L,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
526,OS150_XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
527,OS150_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
528,OS150_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
529,OS148_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
530,OS148_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
531,OS148_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
532,OS148_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
533,OS148_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
534,OS148_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
535,OS154_S,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
536,OS154_M,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
537,OS154_L,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
538,OS154_XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
539,OS154_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
540,OS154_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1895,1895,1695,1695,1695,1695,1695
541,OS164_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
542,OS164_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
543,OS164_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
544,OS164_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
545,OS164_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
546,OS164_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
547,OS168_S,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
548,OS168_M,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
549,OS168_L,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
550,OS168_XL,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
551,OS168_2XL,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
552,OS168_3XL,Mix,Kurta,0.3,395,1695,1695,1695,2495,2495,1695,1695,1695,1695,1695
553,OS157_S,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
554,OS157_M,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
555,OS157_L,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
556,OS157_XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
557,OS157_2XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
558,OS157_3XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
559,OS167_XS,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
560,OS167_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
561,OS167_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
562,OS167_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
563,OS167_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
564,OS167_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
565,OS167_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
566,OS161_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
567,OS161_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
568,OS161_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
569,OS161_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
570,OS161_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
571,OS161_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
572,OS135_14274_S,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
573,OS135_14274_M,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
574,OS135_14274_L,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
575,OS135_14274_XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
576,OS135_14274_2XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
577,OS137_14380_S,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
578,OS137_14380_M,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
579,OS137_14380_L,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
580,OS137_14380_XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
581,OS137_14380_2XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
582,OS138_14206_S,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
583,OS138_14206_M,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
584,OS138_14206_L,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
585,OS138_14206_XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
586,OS138_14206_2XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
587,OS139_14275_S,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
588,OS139_14275_M,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
589,OS139_14275_L,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
590,OS139_14275_XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
591,OS139_14275_2XL,Mix,Gown,0.4,695,2795,2795,2795,2795,2795,2795,2795,2795,2795,2795
592,OS254_15374_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
593,OS254_15374_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
594,OS254_15374_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
595,OS254_15374_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
596,OS254_15374_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
597,OS254_15374_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
598,OS255_15375_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
599,OS255_15375_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
600,OS255_15375_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
601,OS255_15375_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
602,OS255_15375_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
603,OS255_15375_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
604,OS256_15376_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
605,OS256_15376_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
606,OS256_15376_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
607,OS256_15376_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
608,OS256_15376_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
609,OS256_15376_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
610,OS257_15377_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
611,OS257_15377_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
612,OS257_15377_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
613,OS257_15377_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
614,OS257_15377_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
615,OS257_15377_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
616,OS258_15378_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
617,OS258_15378_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
618,OS258_15378_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
619,OS258_15378_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
620,OS258_15378_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
621,OS258_15378_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
622,OS259_15379_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
623,OS259_15379_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
624,OS259_15379_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
625,OS259_15379_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
626,OS259_15379_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
627,OS259_15379_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
628,OS260_15380_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
629,OS260_15380_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
630,OS260_15380_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
631,OS260_15380_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
632,OS260_15380_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
633,OS260_15380_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
634,OS261_15381_S,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
635,OS261_15381_M,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
636,OS261_15381_L,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
637,OS261_15381_XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
638,OS261_15381_2XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
639,OS261_15381_3XL,Mix,Kurta,0.3,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
640,OS263_15383_S,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
641,OS263_15383_M,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
642,OS263_15383_L,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
643,OS263_15383_XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
644,OS263_15383_2XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
645,OS263_15383_3XL,Mix,Kurta,0.3,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1695
646,OS1076_S,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
647,OS1076_M,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
648,OS1076_L,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
649,OS1076_XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
650,OS1076_2XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
651,OS1076_3XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
652,OS1074_S,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
653,OS1074_M,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
654,OS1074_L,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
655,OS1074_XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
656,OS1074_2XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
657,OS1074_3XL,Surmaya,Kurta Set,0.4,1040,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
658,OS1060_S,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
659,OS1060_M,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
660,OS1060_L,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
661,OS1060_XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
662,OS1060_2XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
663,OS1060_3XL,Surmaya,Kurta Set,0.4,950,2495,2495,2495,2495,2495,2495,2495,2495,2495,2495
664,OS1086_S,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
665,OS1086_M,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
666,OS1086_L,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
667,OS1086_XL,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
668,OS1086_2XL,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
669,OS1086_3XL,Surmaya,Kurta Set,0.4,940,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
670,OS1087_S,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
671,OS1087_M,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
672,OS1087_L,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
673,OS1087_XL,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
674,OS1087_2XL,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
675,OS1087_3XL,Surmaya,Kurta Set,0.4,925,2250,2250,2250,2250,2250,2250,2250,2250,2250,2250
676,OS1051_S,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
677,OS1051_M,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
678,OS1051_L,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
679,OS1051_XL,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
680,OS1051_2XL,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
681,OS1051_3XL,Surmaya,Kurta Set,0.4,900,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995
682,OS1137_S,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
683,OS1137_M,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
684,OS1137_L,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
685,OS1137_XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
686,OS1137_2XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
687,OS1137_3XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
688,OS1144_S,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
689,OS1144_M,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
690,OS1144_L,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
691,OS1144_XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
692,OS1144_2XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
693,OS1144_3XL,Surmaya,Kurta Set,0.4,1150,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695
694,OS1106_S,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
695,OS1106_M,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
696,OS1106_L,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
697,OS1106_XL,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
698,OS1106_2XL,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
699,OS1106_3XL,Surmaya,Kurta Set,0.4,910,2150,2150,2150,2150,2150,2150,2150,2150,2150,2150
700,OS147_15288_XS,Mix,Tops,0.2,361,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
701,OS147_15288_S,Mix,Tops,0.2,361,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
702,OS147_15288_M,Mix,Tops,0.2,361,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
703,OS147_15288_L,Mix,Tops,0.2,361,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
704,OS147_15288_XL,Mix,Tops,0.2,361,1595,1595,1595,1595,1595,1595,1595,1595,1595,1595
705,OS213_15284_XS,Mix,Tops,0.2,375,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
706,OS213_15284_S,Mix,Tops,0.2,375,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
707,OS213_15284_M,Mix,Tops,0.2,375,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
708,OS213_15284_L,Mix,Tops,0.2,375,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
709,OS213_15284_XL,Mix,Tops,0.2,375,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
710,OS169_S,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
711,OS169_M,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
712,OS169_L,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
713,OS169_XL,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
714,OS169_2XL,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
715,OS169_3XL,Mix,Kurta,0.3,435,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
716,OS142_XS,Mix,Tops,0.2,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
717,OS142_S,Mix,Tops,0.2,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
718,OS142_M,Mix,Tops,0.2,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
719,OS142_L,Mix,Tops,0.2,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
720,OS142_XL,Mix,Tops,0.2,395,1695,1695,1695,1695,1695,1695,1695,1695,1695,1695
721,OS144_XS,Mix,Tops,0.2,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
722,OS144_S,Mix,Tops,0.2,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
723,OS144_M,Mix,Tops,0.2,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
724,OS144_L,Mix,Tops,0.2,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
725,OS144_XL,Mix,Tops,0.2,425,1795,1795,1795,1795,1795,1795,1795,1795,1795,1795
726,OS145_XS,Mix,Tops,0.2,450,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
727,OS145_S,Mix,Tops,0.2,450,1895,1895,1895,1895,1895,1895,1895,1895,1895,1895
